njear	nrios	ntramo	ndist	xcoor	ycoor	dx	dt
1	171	0	18599.94	770083.230494	9914823.699494	30	0
1	171	0	18629.94	770054.230494	9914823.699494	30	0
1	171	0	18674.94	770025.230494	9914852.699494	45	0
1	171	0	18704.94	769996.230494	9914852.699494	30	0
1	171	0	18734.94	769996.230494	9914823.699494	30	0
1	171	0	18764.94	769996.230494	9914794.699494	30	0
1	171	0	18794.94	769967.230494	9914794.699494	30	0
1	171	0	18824.94	769938.230494	9914794.699494	30	0
1	171	0	18854.94	769938.230494	9914823.699494	30	0
1	171	0	18884.94	769909.230494	9914823.699494	30	0
1	171	0	18914.94	769909.230494	9914794.699494	30	0
1	171	0	18944.94	769909.230494	9914765.699494	30	0
1	171	0	18974.94	769880.230494	9914765.699494	30	0
1	171	0	19004.94	769851.230494	9914765.699494	30	0
1	171	0	19034.94	769851.230494	9914736.699494	30	0
1	171	0	19064.94	769822.230494	9914736.699494	30	0
1	171	0	19094.94	769793.230494	9914736.699494	30	0
1	171	0	19124.94	769793.230494	9914707.699494	30	0
1	171	0	19154.94	769793.230494	9914678.699494	30	0
1	171	0	19184.94	769764.230494	9914678.699494	30	0
1	171	0	19214.94	769735.230494	9914678.699494	30	0
1	171	0	19244.94	769706.230494	9914678.699494	30	0
1	171	0	19274.94	769706.230494	9914649.699494	30	0
1	171	0	19304.94	769677.230494	9914649.699494	30	0
1	171	0	19334.94	769677.230494	9914620.699494	30	0
1	171	0	19364.94	769648.230494	9914620.699494	30	0
1	171	0	19394.94	769648.230494	9914591.699494	30	0
1	171	0	19424.94	769619.230494	9914591.699494	30	0
1	171	0	19469.94	769590.230494	9914620.699494	45	0
1	171	0	19499.94	769590.230494	9914649.699494	30	0
1	171	0	19529.94	769561.230494	9914649.699494	30	0
1	171	0	19574.94	769532.230494	9914620.699494	45	0
1	171	0	19604.94	769503.230494	9914620.699494	30	0
1	171	0	19634.94	769474.230494	9914620.699494	30	0
1	171	0	19664.94	769445.230494	9914620.699494	30	0
1	171	0	19694.94	769416.230494	9914620.699494	30	0
1	171	0	19724.94	769416.230494	9914591.699494	30	0
1	171	0	19754.94	769387.230494	9914591.699494	30	0
1	171	0	19784.94	769358.230494	9914591.699494	30	0
1	171	0	19814.94	769329.230494	9914591.699494	30	0
1	171	0	19844.94	769300.230494	9914591.699494	30	0
1	171	0	19874.94	769300.230494	9914562.699494	30	0
1	171	0	19904.94	769300.230494	9914533.699494	30	0
1	171	0	19934.94	769300.230494	9914504.699494	30	0
1	171	0	19964.94	769271.230494	9914504.699494	30	0
1	171	0	19994.94	769242.230494	9914504.699494	30	0
1	171	0	20024.94	769213.230494	9914504.699494	30	0
1	171	0	20054.94	769184.230494	9914504.699494	30	0
1	171	0	20084.94	769184.230494	9914475.699494	30	0
1	171	0	20129.94	769155.230494	9914446.699494	45	0
1	171	0	20174.94	769126.230494	9914417.699494	45	0
1	171	0	20219.94	769097.230494	9914388.699494	45	0
1	171	0	20249.94	769068.230494	9914388.699494	30	0
1	171	0	20294.94	769039.230494	9914359.699494	45	0
1	171	0	20324.94	769010.230494	9914359.699494	30	0
1	171	0	20354.94	768981.230494	9914359.699494	30	0
1	171	0	20399.94	768952.230494	9914330.699494	45	0
1	171	0	20429.94	768923.230494	9914330.699494	30	0
1	171	0	20459.94	768894.230494	9914330.699494	30	0
1	171	0	20504.94	768865.230494	9914301.699494	45	0
1	171	0	20534.94	768865.230494	9914272.699494	30	0
1	171	0	20579.94	768836.230494	9914243.699494	45	0
1	171	0	20624.94	768807.230494	9914214.699494	45	0
1	171	0	20669.94	768778.230494	9914185.699494	45	0
1	171	0	20714.94	768749.230494	9914156.699494	45	0
1	171	0	20759.94	768720.230494	9914127.699494	45	0
1	171	0	20804.94	768691.230494	9914098.699494	45	0
1	171	0	20849.94	768662.230494	9914069.699494	45	0
1	171	0	20879.94	768662.230494	9914040.699494	30	0
1	171	0	20909.94	768662.230494	9914011.699494	30	0
1	171	0	20954.94	768633.230494	9913982.699494	45	0
1	171	0	20984.94	768633.230494	9913953.699494	30	0
1	171	0	21014.94	768604.230494	9913953.699494	30	0
1	171	0	21044.94	768604.230494	9913924.699494	30	0
1	171	0	21074.94	768575.230494	9913924.699494	30	0
1	171	0	21104.94	768575.230494	9913895.699494	30	0
1	171	0	21134.94	768546.230494	9913895.699494	30	0
1	171	0	21164.94	768546.230494	9913866.699494	30	0
1	171	0	21194.94	768546.230494	9913837.699494	30	0
1	171	0	21224.94	768517.230494	9913837.699494	30	0
1	171	0	21254.94	768488.230494	9913837.699494	30	0
1	171	0	21284.94	768459.230494	9913837.699494	30	0
1	171	0	21314.94	768459.230494	9913808.699494	30	0
1	171	0	21344.94	768459.230494	9913779.699494	30	0
1	171	0	21389.94	768430.230494	9913750.699494	45	0
1	171	0	21419.94	768430.230494	9913721.699494	30	0
1	171	0	21464.94	768401.230494	9913692.699494	45	0
1	171	0	21494.94	768372.230494	9913692.699494	30	0
1	171	0	21539.94	768343.230494	9913663.699494	45	0
1	171	0	21569.94	768343.230494	9913634.699494	30	0
1	171	0	21599.94	768343.230494	9913605.699494	30	0
1	171	0	21644.94	768314.230494	9913576.699494	45	0
1	171	0	21689.94	768285.230494	9913547.699494	45	0
1	171	0	21734.94	768256.230494	9913518.699494	45	0
1	171	0	21764.94	768256.230494	9913489.699494	30	0
1	171	0	21809.94	768227.230494	9913460.699494	45	0
1	171	0	21839.94	768227.230494	9913431.699494	30	0
1	171	0	21884.94	768198.230494	9913402.699494	45	0
1	171	0	21929.94	768169.230494	9913373.699494	45	0
1	171	0	21959.94	768140.230494	9913373.699494	30	0
1	171	0	22004.94	768111.230494	9913344.699494	45	0
1	171	0	22049.94	768082.230494	9913315.699494	45	0
1	171	0	22094.94	768053.230494	9913286.699494	45	0
1	171	0	22124.94	768024.230494	9913286.699494	30	0
1	171	0	22169.94	767995.230494	9913257.699494	45	0
1	171	0	22199.94	767995.230494	9913228.699494	30	0
1	171	0	22244.94	767966.230494	9913199.699494	45	0
1	171	0	22274.94	767937.230494	9913199.699494	30	0
1	171	0	22304.94	767908.230494	9913199.699494	30	0
1	171	0	22349.94	767879.230494	9913170.699494	45	0
1	171	0	22394.94	767850.230494	9913141.699494	45	0
1	171	0	22439.94	767821.230494	9913112.699494	45	0
1	171	0	22469.94	767792.230494	9913112.699494	30	0
1	171	0	22514.94	767763.230494	9913083.699494	45	0
1	171	0	22559.94	767734.230494	9913054.699494	45	0
1	171	0	22589.94	767705.230494	9913054.699494	30	0
1	171	0	22634.94	767676.230494	9913025.699494	45	0
1	171	0	22664.94	767647.230494	9913025.699494	30	0
1	171	0	22694.94	767618.230494	9913025.699494	30	0
1	171	0	22724.94	767618.230494	9912996.699494	30	0
1	171	0	22754.94	767589.230494	9912996.699494	30	0
1	171	0	22784.94	767560.230494	9912996.699494	30	0
1	171	0	22814.94	767531.230494	9912996.699494	30	0
1	171	0	22844.94	767531.230494	9913025.699494	30	0
1	171	0	22874.94	767502.230494	9913025.699494	30	0
1	171	0	22904.94	767502.230494	9912996.699494	30	0
1	171	0	22934.94	767502.230494	9912967.699494	30	0
1	171	0	22964.94	767473.230494	9912967.699494	30	0
1	171	0	22994.94	767473.230494	9912938.699494	30	0
1	171	0	23024.94	767444.230494	9912938.699494	30	0
1	171	0	23054.94	767444.230494	9912909.699494	30	0
1	171	0	23084.94	767415.230494	9912909.699494	30	0
1	171	0	23114.94	767415.230494	9912880.699494	30	0
1	171	0	23144.94	767386.230494	9912880.699494	30	0
1	171	0	23174.94	767386.230494	9912851.699494	30	0
1	171	0	23204.94	767357.230494	9912851.699494	30	0
1	171	0	23234.94	767357.230494	9912822.699494	30	0
1	171	0	23264.94	767357.230494	9912793.699494	30	0
1	171	0	23309.94	767328.230494	9912764.699494	45	0
1	171	0	23339.94	767328.230494	9912735.699494	30	0
1	171	0	23369.94	767328.230494	9912706.699494	30	0
1	171	0	23399.94	767328.230494	9912677.699494	30	0
1	171	0	23429.94	767328.230494	9912648.699494	30	0
1	171	0	23474.94	767299.230494	9912619.699494	45	0
1	171	0	23504.94	767299.230494	9912590.699494	30	0
1	171	0	23534.94	767299.230494	9912561.699494	30	0
1	171	0	23564.94	767299.230494	9912532.699494	30	0
1	171	0	23594.94	767299.230494	9912503.699494	30	0
1	171	0	23624.94	767299.230494	9912474.699494	30	0
1	171	0	23654.94	767299.230494	9912445.699494	30	0
1	171	0	23684.94	767299.230494	9912416.699494	30	0
1	171	0	23714.94	767299.230494	9912387.699494	30	0
1	171	0	23744.94	767270.230494	9912387.699494	30	0
1	171	0	23774.94	767270.230494	9912358.699494	30	0
1	171	0	23804.94	767241.230494	9912358.699494	30	0
1	171	0	23849.94	767212.230494	9912387.699494	45	0
1	171	0	23879.94	767212.230494	9912416.699494	30	0
1	171	0	23909.94	767183.230494	9912416.699494	30	0
1	171	0	23939.94	767183.230494	9912387.699494	30	0
1	171	0	23969.94	767183.230494	9912358.699494	30	0
1	171	0	23999.94	767183.230494	9912329.699494	30	0
1	171	0	24029.94	767183.230494	9912300.699494	30	0
1	171	0	24059.94	767154.230494	9912300.699494	30	0
1	171	0	24089.94	767154.230494	9912271.699494	30	0
1	171	0	24119.94	767154.230494	9912242.699494	30	0
1	171	0	24164.94	767125.230494	9912213.699494	45	0
1	171	0	24194.94	767125.230494	9912184.699494	30	0
1	171	0	24224.94	767125.230494	9912155.699494	30	0
1	171	0	24254.94	767125.230494	9912126.699494	30	0
1	171	0	24284.94	767125.230494	9912097.699494	30	0
1	171	0	24314.94	767125.230494	9912068.699494	30	0
1	171	0	24344.94	767125.230494	9912039.699494	30	0
1	171	0	24374.94	767125.230494	9912010.699494	30	0
1	171	0	24404.94	767125.230494	9911981.699494	30	0
1	171	0	24449.94	767096.230494	9911952.699494	45	0
1	171	0	24479.94	767096.230494	9911923.699494	30	0
1	171	0	24524.94	767067.230494	9911894.699494	45	0
1	171	0	24554.94	767067.230494	9911865.699494	30	0
1	171	0	24584.94	767067.230494	9911836.699494	30	0
1	171	0	24629.94	767038.230494	9911807.699494	45	0
1	171	0	24659.94	767038.230494	9911778.699494	30	0
1	171	0	24689.94	767038.230494	9911749.699494	30	0
1	171	0	24734.94	767009.230494	9911720.699494	45	0
1	171	0	24764.94	767009.230494	9911691.699494	30	0
1	171	0	24794.94	767009.230494	9911662.699494	30	0
1	171	0	24824.94	767009.230494	9911633.699494	30	0
1	171	0	24854.94	767009.230494	9911604.699494	30	0
1	171	0	24884.94	767009.230494	9911575.699494	30	0
1	171	0	24914.94	767009.230494	9911546.699494	30	0
1	171	0	24959.94	766980.230494	9911517.699494	45	0
1	171	0	24989.94	766980.230494	9911488.699494	30	0
1	171	0	25034.94	766951.230494	9911459.699494	45	0
1	171	0	25079.94	766922.230494	9911430.699494	45	0
1	171	0	25109.94	766922.230494	9911401.699494	30	0
1	171	0	25154.94	766893.230494	9911372.699494	45	0
1	171	0	25184.94	766893.230494	9911343.699494	30	0
1	171	0	25214.94	766893.230494	9911314.699494	30	0
1	171	0	25244.94	766893.230494	9911285.699494	30	0
1	171	0	25274.94	766893.230494	9911256.699494	30	0
1	171	0	25304.94	766893.230494	9911227.699494	30	0
1	171	0	25349.94	766864.230494	9911198.699494	45	0
1	171	0	25379.94	766864.230494	9911169.699494	30	0
1	171	0	25409.94	766864.230494	9911140.699494	30	0
1	171	0	25439.94	766864.230494	9911111.699494	30	0
1	171	0	25484.94	766835.230494	9911082.699494	45	0
1	171	0	25514.94	766835.230494	9911053.699494	30	0
1	171	0	25544.94	766835.230494	9911024.699494	30	0
1	171	0	25574.94	766835.230494	9910995.699494	30	0
1	171	0	25619.94	766806.230494	9910966.699494	45	0
1	171	0	25649.94	766806.230494	9910937.699494	30	0
1	171	0	25679.94	766806.230494	9910908.699494	30	0
1	171	0	25709.94	766806.230494	9910879.699494	30	0
1	171	0	25754.94	766777.230494	9910850.699494	45	0
1	171	0	25784.94	766777.230494	9910821.699494	30	0
1	171	0	25814.94	766777.230494	9910792.699494	30	0
1	171	0	25844.94	766777.230494	9910763.699494	30	0
1	171	0	25889.94	766748.230494	9910734.699494	45	0
1	171	0	25919.94	766748.230494	9910705.699494	30	0
1	171	0	25949.94	766748.230494	9910676.699494	30	0
1	171	0	25979.94	766748.230494	9910647.699494	30	0
1	171	0	26024.94	766719.230494	9910618.699494	45	0
1	171	0	26054.94	766719.230494	9910589.699494	30	0
1	171	0	26099.94	766690.230494	9910560.699494	45	0
1	171	0	26129.94	766690.230494	9910531.699494	30	0
1	171	0	26174.94	766661.230494	9910502.699494	45	0
1	171	0	26219.94	766632.230494	9910473.699494	45	0
1	171	0	26264.94	766603.230494	9910444.699494	45	0
1	171	0	26294.94	766603.230494	9910415.699494	30	0
1	171	0	26339.94	766574.230494	9910386.699494	45	0
1	171	0	26369.94	766574.230494	9910357.699494	30	0
1	171	0	26399.94	766574.230494	9910328.699494	30	0
1	171	0	26429.94	766545.230494	9910328.699494	30	0
1	171	0	26459.94	766516.230494	9910328.699494	30	0
1	171	0	26489.94	766516.230494	9910299.699494	30	0
1	171	0	26519.94	766516.230494	9910270.699494	30	0
1	171	0	26549.94	766487.230494	9910270.699494	30	0
1	171	0	26579.94	766458.230494	9910270.699494	30	0
1	171	0	26609.94	766458.230494	9910241.699494	30	0
1	171	0	26639.94	766458.230494	9910212.699494	30	0
1	171	0	26669.94	766429.230494	9910212.699494	30	0
1	171	0	26699.94	766400.230494	9910212.699494	30	0
1	171	0	26729.94	766400.230494	9910183.699494	30	0
1	171	0	26759.94	766371.230494	9910183.699494	30	0
1	171	0	26789.94	766342.230494	9910183.699494	30	0
1	171	0	26819.94	766342.230494	9910212.699494	30	0
1	171	0	26849.94	766342.230494	9910241.699494	30	0
1	171	0	26879.94	766342.230494	9910270.699494	30	0
1	171	0	26909.94	766313.230494	9910270.699494	30	0
1	171	0	26954.94	766284.230494	9910241.699494	45	0
1	171	0	26984.94	766255.230494	9910241.699494	30	0
1	171	0	27014.94	766255.230494	9910212.699494	30	0
1	171	0	27044.94	766255.230494	9910183.699494	30	0
1	171	0	27074.94	766255.230494	9910154.699494	30	0
1	171	0	27104.94	766255.230494	9910125.699494	30	0
1	171	0	27134.94	766255.230494	9910096.699494	30	0
1	171	0	27164.94	766255.230494	9910067.699494	30	0
1	171	0	27194.94	766226.230494	9910067.699494	30	0
1	171	0	27224.94	766197.230494	9910067.699494	30	0
1	171	0	27254.94	766197.230494	9910096.699494	30	0
1	171	0	27284.94	766197.230494	9910125.699494	30	0
1	171	0	27314.94	766197.230494	9910154.699494	30	0
1	171	0	27344.94	766197.230494	9910183.699494	30	0
1	171	0	27374.94	766197.230494	9910212.699494	30	0
1	171	0	27404.94	766197.230494	9910241.699494	30	0
1	171	0	27434.94	766197.230494	9910270.699494	30	0
1	171	0	27464.94	766168.230494	9910270.699494	30	0
1	171	0	27494.94	766168.230494	9910241.699494	30	0
1	171	0	27539.94	766139.230494	9910212.699494	45	0
1	171	0	27569.94	766139.230494	9910183.699494	30	0
1	171	0	27599.94	766139.230494	9910154.699494	30	0
1	171	0	27629.94	766139.230494	9910125.699494	30	0
1	171	0	27659.94	766139.230494	9910096.699494	30	0
1	171	0	27689.94	766139.230494	9910067.699494	30	0
1	171	0	27719.94	766110.230494	9910067.699494	30	0
1	171	0	27749.94	766081.230494	9910067.699494	30	0
1	171	0	27779.94	766081.230494	9910096.699494	30	0
1	171	0	27809.94	766081.230494	9910125.699494	30	0
1	171	0	27839.94	766081.230494	9910154.699494	30	0
1	171	0	27869.94	766052.230494	9910154.699494	30	0
1	171	0	27899.94	766052.230494	9910125.699494	30	0
1	171	0	27944.94	766023.230494	9910096.699494	45	0
1	171	0	27974.94	766023.230494	9910067.699494	30	0
1	171	0	28004.94	766023.230494	9910038.699494	30	0
1	171	0	28034.94	766023.230494	9910009.699494	30	0
1	171	0	28064.94	766023.230494	9909980.699494	30	0
1	171	0	28094.94	766023.230494	9909951.699494	30	0
1	171	0	28124.94	766023.230494	9909922.699494	30	0
1	171	0	28169.94	765994.230494	9909893.699494	45	0
1	171	0	28199.94	765994.230494	9909864.699494	30	0
1	171	0	28244.94	765965.230494	9909835.699494	45	0
1	171	0	28274.94	765965.230494	9909806.699494	30	0
1	171	0	28319.94	765936.230494	9909777.699494	45	0
1	171	0	28364.94	765907.230494	9909748.699494	45	0
1	171	0	28409.94	765878.230494	9909719.699494	45	0
1	171	0	28439.94	765878.230494	9909690.699494	30	0
1	171	0	28484.94	765849.230494	9909661.699494	45	0
1	171	0	28529.94	765820.230494	9909632.699494	45	0
1	171	0	28574.94	765791.230494	9909603.699494	45	0
1	171	0	28604.94	765791.230494	9909574.699494	30	0
1	171	0	28649.94	765762.230494	9909545.699494	45	0
1	171	0	28694.94	765733.230494	9909516.699494	45	0
1	171	0	28739.94	765704.230494	9909487.699494	45	0
1	171	0	28769.94	765704.230494	9909458.699494	30	0
1	171	0	28814.94	765675.230494	9909429.699494	45	0
1	171	0	28859.94	765646.230494	9909400.699494	45	0
1	171	0	28904.94	765617.230494	9909371.699494	45	0
1	171	0	28949.94	765588.230494	9909342.699494	45	0
1	171	0	28994.94	765559.230494	9909313.699494	45	0
1	171	0	29024.94	765559.230494	9909284.699494	30	0
1	171	0	29069.94	765530.230494	9909255.699494	45	0
1	171	0	29114.94	765501.230494	9909226.699494	45	0
1	171	0	29159.94	765472.230494	9909197.699494	45	0
1	171	0	29204.94	765443.230494	9909168.699494	45	0
1	171	0	29249.94	765414.230494	9909139.699494	45	0
1	171	0	29294.94	765385.230494	9909110.699494	45	0
1	171	0	29324.94	765385.230494	9909081.699494	30	0
1	171	0	29369.94	765356.230494	9909052.699494	45	0
1	171	0	29414.94	765327.230494	9909023.699494	45	0
1	171	0	29459.94	765298.230494	9908994.699494	45	0
1	171	0	29504.94	765269.230494	9908965.699494	45	0
1	171	0	29549.94	765240.230494	9908936.699494	45	0
1	171	0	29594.94	765211.230494	9908907.699494	45	0
1	171	0	29639.94	765182.230494	9908878.699494	45	0
1	171	0	29669.94	765182.230494	9908849.699494	30	0
1	171	0	29714.94	765153.230494	9908820.699494	45	0
1	171	0	29759.94	765124.230494	9908791.699494	45	0
1	171	0	29804.94	765095.230494	9908762.699494	45	0
1	171	0	29849.94	765066.230494	9908733.699494	45	0
1	171	0	29879.94	765066.230494	9908704.699494	30	0
1	171	0	29924.94	765037.230494	9908675.699494	45	0
1	171	0	29969.94	765008.230494	9908646.699494	45	0
1	171	0	29999.94	765008.230494	9908617.699494	30	0
1	171	0	30029.94	765008.230494	9908588.699494	30	0
1	171	0	30059.94	764979.230494	9908588.699494	30	0
1	171	0	30089.94	764950.230494	9908588.699494	30	0
1	171	0	30119.94	764950.230494	9908617.699494	30	0
1	171	0	30149.94	764950.230494	9908646.699494	30	0
1	171	0	30179.94	764921.230494	9908646.699494	30	0
1	171	0	30209.94	764921.230494	9908617.699494	30	0
1	171	0	30239.94	764921.230494	9908588.699494	30	0
1	171	0	30269.94	764921.230494	9908559.699494	30	0
1	171	0	30299.94	764921.230494	9908530.699494	30	0
1	171	0	30329.94	764892.230494	9908530.699494	30	0
1	171	0	30359.94	764892.230494	9908501.699494	30	0
1	171	0	30389.94	764892.230494	9908472.699494	30	0
1	171	0	30419.94	764863.230494	9908472.699494	30	0
1	171	0	30449.94	764863.230494	9908443.699494	30	0
1	171	0	30479.94	764834.230494	9908443.699494	30	0
1	171	0	30509.94	764834.230494	9908414.699494	30	0
1	171	0	30539.94	764805.230494	9908414.699494	30	0
1	171	0	30569.94	764805.230494	9908385.699494	30	0
1	171	0	30599.94	764805.230494	9908356.699494	30	0
1	171	0	30629.94	764776.230494	9908356.699494	30	0
1	171	0	30659.94	764776.230494	9908327.699494	30	0
1	171	0	30689.94	764747.230494	9908327.699494	30	0
1	171	0	30719.94	764747.230494	9908298.699494	30	0
1	171	0	30749.94	764747.230494	9908269.699494	30	0
1	171	0	30779.94	764718.230494	9908269.699494	30	0
1	171	0	30809.94	764718.230494	9908240.699494	30	0
1	171	0	30839.94	764718.230494	9908211.699494	30	0
1	171	0	30869.94	764689.230494	9908211.699494	30	0
1	171	0	30899.94	764689.230494	9908182.699494	30	0
1	171	0	30929.94	764689.230494	9908153.699494	30	0
1	171	0	30959.94	764689.230494	9908124.699494	30	0
1	171	0	31004.94	764660.230494	9908095.699494	45	0
1	171	0	31034.94	764660.230494	9908066.699494	30	0
1	171	0	31064.94	764660.230494	9908037.699494	30	0
1	171	0	31094.94	764660.230494	9908008.699494	30	0
1	171	0	31124.94	764660.230494	9907979.699494	30	0
1	171	0	31154.94	764660.230494	9907950.699494	30	0
1	171	0	31184.94	764660.230494	9907921.699494	30	0
1	171	0	31214.94	764660.230494	9907892.699494	30	0
1	171	0	31259.94	764631.230494	9907863.699494	45	0
1	171	0	31289.94	764631.230494	9907834.699494	30	0
1	171	0	31319.94	764631.230494	9907805.699494	30	0
1	171	0	31364.94	764602.230494	9907776.699494	45	0
1	171	0	31409.94	764573.230494	9907747.699494	45	0
1	171	0	31439.94	764573.230494	9907718.699494	30	0
1	171	0	31469.94	764573.230494	9907689.699494	30	0
1	171	0	31514.94	764544.230494	9907660.699494	45	0
1	171	0	31559.94	764515.230494	9907631.699494	45	0
1	171	0	31589.94	764515.230494	9907602.699494	30	0
1	171	0	31619.94	764515.230494	9907573.699494	30	0
1	171	0	31649.94	764515.230494	9907544.699494	30	0
1	171	0	31679.94	764515.230494	9907515.699494	30	0
1	171	0	31724.94	764486.230494	9907486.699494	45	0
1	171	0	31754.94	764486.230494	9907457.699494	30	0
1	171	0	31784.94	764486.230494	9907428.699494	30	0
1	171	0	31829.94	764457.230494	9907399.699494	45	0
1	171	0	31859.94	764457.230494	9907370.699494	30	0
1	171	0	31889.94	764457.230494	9907341.699494	30	0
1	171	0	31934.94	764428.230494	9907312.699494	45	0
1	171	0	31979.94	764399.230494	9907283.699494	45	0
1	171	0	32009.94	764399.230494	9907254.699494	30	0
1	171	0	32039.94	764399.230494	9907225.699494	30	0
1	171	0	32084.94	764370.230494	9907196.699494	45	0
1	171	0	32114.94	764370.230494	9907167.699494	30	0
1	171	0	32144.94	764370.230494	9907138.699494	30	0
1	171	0	32189.94	764341.230494	9907109.699494	45	0
1	171	0	32219.94	764341.230494	9907080.699494	30	0
1	171	0	32249.94	764341.230494	9907051.699494	30	0
1	171	0	32279.94	764341.230494	9907022.699494	30	0
1	171	0	32309.94	764341.230494	9906993.699494	30	0
1	171	0	32339.94	764341.230494	9906964.699494	30	0
1	171	0	32369.94	764341.230494	9906935.699494	30	0
1	171	0	32414.94	764312.230494	9906906.699494	45	0
1	171	0	32444.94	764312.230494	9906877.699494	30	0
1	171	0	32474.94	764312.230494	9906848.699494	30	0
1	171	0	32504.94	764312.230494	9906819.699494	30	0
1	171	0	32534.94	764312.230494	9906790.699494	30	0
1	171	0	32564.94	764312.230494	9906761.699494	30	0
1	171	0	32609.94	764283.230494	9906732.699494	45	0
1	171	0	32639.94	764283.230494	9906703.699494	30	0
1	171	0	32669.94	764283.230494	9906674.699494	30	0
1	171	0	32699.94	764283.230494	9906645.699494	30	0
1	171	0	32729.94	764283.230494	9906616.699494	30	0
1	171	0	32759.94	764283.230494	9906587.699494	30	0
1	171	0	32789.94	764283.230494	9906558.699494	30	0
1	171	0	32819.94	764283.230494	9906529.699494	30	0
1	171	0	32849.94	764283.230494	9906500.699494	30	0
1	171	0	32894.94	764312.230494	9906471.699494	45	0
1	171	0	32924.94	764312.230494	9906442.699494	30	0
1	171	0	32954.94	764312.230494	9906413.699494	30	0
1	171	0	32984.94	764341.230494	9906413.699494	30	0
1	171	0	33014.94	764341.230494	9906384.699494	30	0
1	171	0	33059.94	764370.230494	9906355.699494	45	0
1	171	0	33089.94	764370.230494	9906326.699494	30	0
1	171	0	33134.94	764399.230494	9906297.699494	45	0
1	171	0	33164.94	764399.230494	9906268.699494	30	0
1	171	0	33194.94	764399.230494	9906239.699494	30	0
1	171	0	33224.94	764399.230494	9906210.699494	30	0
1	171	0	33254.94	764399.230494	9906181.699494	30	0
1	171	0	33284.94	764399.230494	9906152.699494	30	0
1	171	0	33314.94	764399.230494	9906123.699494	30	0
1	171	0	33344.94	764399.230494	9906094.699494	30	0
1	171	0	33374.94	764399.230494	9906065.699494	30	0
1	171	0	33404.94	764428.230494	9906065.699494	30	0
1	171	0	33434.94	764428.230494	9906036.699494	30	0
1	171	0	33464.94	764457.230494	9906036.699494	30	0
1	171	0	33494.94	764457.230494	9906007.699494	30	0
1	171	0	33524.94	764457.230494	9905978.699494	30	0
1	171	0	33554.94	764457.230494	9905949.699494	30	0
1	171	0	33584.94	764457.230494	9905920.699494	30	0
1	171	0	33614.94	764457.230494	9905891.699494	30	0
1	171	0	33644.94	764457.230494	9905862.699494	30	0
1	171	0	33674.94	764457.230494	9905833.699494	30	0
1	171	0	33704.94	764457.230494	9905804.699494	30	0
1	171	0	33734.94	764457.230494	9905775.699494	30	0
1	171	0	33764.94	764457.230494	9905746.699494	30	0
1	171	0	33794.94	764457.230494	9905717.699494	30	0
1	171	0	33824.94	764457.230494	9905688.699494	30	0
1	171	0	33854.94	764457.230494	9905659.699494	30	0
1	171	0	33884.94	764457.230494	9905630.699494	30	0
1	171	0	33929.94	764486.230494	9905601.699494	45	0
1	171	0	33959.94	764486.230494	9905572.699494	30	0
1	171	0	33989.94	764486.230494	9905543.699494	30	0
1	171	0	34019.94	764486.230494	9905514.699494	30	0
1	171	0	34049.94	764486.230494	9905485.699494	30	0
1	171	0	34079.94	764486.230494	9905456.699494	30	0
1	171	0	34109.94	764486.230494	9905427.699494	30	0
1	171	0	34139.94	764486.230494	9905398.699494	30	0
1	171	0	34169.94	764486.230494	9905369.699494	30	0
1	171	0	34199.94	764486.230494	9905340.699494	30	0
1	171	0	34229.94	764486.230494	9905311.699494	30	0
1	171	0	34259.94	764486.230494	9905282.699494	30	0
1	171	0	34289.94	764486.230494	9905253.699494	30	0
1	171	0	34319.94	764486.230494	9905224.699494	30	0
1	171	0	34349.94	764486.230494	9905195.699494	30	0
1	171	0	34379.94	764486.230494	9905166.699494	30	0
1	171	0	34409.94	764486.230494	9905137.699494	30	0
1	171	0	34439.94	764486.230494	9905108.699494	30	0
1	171	0	34469.94	764486.230494	9905079.699494	30	0
1	171	0	34499.94	764486.230494	9905050.699494	30	0
1	171	0	34529.94	764486.230494	9905021.699494	30	0
1	171	0	34574.94	764457.230494	9904992.699494	45	0
1	171	0	34604.94	764457.230494	9904963.699494	30	0
1	171	0	34634.94	764457.230494	9904934.699494	30	0
1	171	0	34664.94	764457.230494	9904905.699494	30	0
1	171	0	34694.94	764457.230494	9904876.699494	30	0
1	171	0	34724.94	764457.230494	9904847.699494	30	0
1	171	0	34754.94	764457.230494	9904818.699494	30	0
1	171	0	34784.94	764457.230494	9904789.699494	30	0
1	171	0	34814.94	764457.230494	9904760.699494	30	0
1	171	0	34844.94	764457.230494	9904731.699494	30	0
1	171	0	34874.94	764457.230494	9904702.699494	30	0
1	171	0	34904.94	764457.230494	9904673.699494	30	0
1	171	0	34934.94	764457.230494	9904644.699494	30	0
1	171	0	34964.94	764457.230494	9904615.699494	30	0
1	171	0	34994.94	764457.230494	9904586.699494	30	0
1	171	0	35039.94	764486.230494	9904557.699494	45	0
1	171	0	35084.94	764515.230494	9904528.699494	45	0
1	171	0	35114.94	764515.230494	9904499.699494	30	0
1	171	0	35144.94	764515.230494	9904470.699494	30	0
1	171	0	35189.94	764486.230494	9904441.699494	45	0
1	171	0	35219.94	764486.230494	9904412.699494	30	0
1	171	0	35249.94	764486.230494	9904383.699494	30	0
1	171	0	35279.94	764486.230494	9904354.699494	30	0
1	171	0	35309.94	764486.230494	9904325.699494	30	0
